id,type,title,channel_or_publisher,url,published,discovered,status,priority,domains,notes
yt-ugt3PBeqHIo,video,i KILLED my Linux computer!! (to teach you something),@NetworkChuck,https://www.youtube.com/watch?v=ugt3PBeqHIo,2022-06-29,2026-07-22,L0-discovered,2,,views=247327
yt-4xJDDUt4Wq8,video,the $0.30 Hacking Lab,@NetworkChuck,https://www.youtube.com/watch?v=4xJDDUt4Wq8,2022-06-03,2026-07-22,L0-discovered,1,,views=356338
yt-3ytqP1QvhUc,video,let’s play with a ZERO-DAY vulnerability “follina”,@NetworkChuck,https://www.youtube.com/watch?v=3ytqP1QvhUc,2022-06-01,2026-07-22,L0-discovered,2,,views=536058
yt-ACM36qtHIEg,video,you need to HACK faster!! (Linux Terminal hacks YOU NEED!!),@NetworkChuck,https://www.youtube.com/watch?v=ACM36qtHIEg,2022-05-27,2026-07-22,L0-discovered,1,,views=371751
yt-2-i5x8KCfII,video,i bet you can't do this (because you still suck at subnetting),@NetworkChuck,https://www.youtube.com/watch?v=2-i5x8KCfII,2022-05-23,2026-07-22,L0-discovered,2,,views=604363
yt-UtMMjXOlRQc,video,i created malware with Python (it's SCARY easy!!),@NetworkChuck,https://www.youtube.com/watch?v=UtMMjXOlRQc,2022-05-16,2026-07-22,L0-discovered,1,,views=2980806
yt-Fq6gqi9Ubog,video,this BASH script will KILL you.,@NetworkChuck,https://www.youtube.com/watch?v=Fq6gqi9Ubog,2022-05-13,2026-07-22,L0-discovered,2,,views=322205
yt-jdTwCSxNINA,video,deleting stuff from Python Lists // Python RIGHT NOW!! // EP 9,@NetworkChuck,https://www.youtube.com/watch?v=jdTwCSxNINA,2022-05-09,2026-07-22,L0-discovered,2,,views=173810
yt-19nN9vgcgmU,video,this BASH script will make you a MILLIONAIRE,@NetworkChuck,https://www.youtube.com/watch?v=19nN9vgcgmU,2022-05-06,2026-07-22,L0-discovered,2,,views=795758
yt-rW5sCgSSpI8,video,Adding stuff to a Python List,@NetworkChuck,https://www.youtube.com/watch?v=rW5sCgSSpI8,2022-04-29,2026-07-22,L0-discovered,2,,views=258202
yt-8bhvn9tQk8o,video,we’re out of IP Addresses….but this saved us (Private IP Addresses),@NetworkChuck,https://www.youtube.com/watch?v=8bhvn9tQk8o,2022-04-18,2026-07-22,L0-discovered,2,,views=689123
yt-1KLgcBcWCsE,video,what is a List in Python?,@NetworkChuck,https://www.youtube.com/watch?v=1KLgcBcWCsE,2022-04-15,2026-07-22,L0-discovered,2,,views=265624
yt-7qd5sqazD7k,video,BASH scripting will change your life,@NetworkChuck,https://www.youtube.com/watch?v=7qd5sqazD7k,2022-04-12,2026-07-22,L0-discovered,2,,views=1143241
yt-tcae4TSSMo8,video,we ran OUT of IP Addresses!!,@NetworkChuck,https://www.youtube.com/watch?v=tcae4TSSMo8,2022-04-07,2026-07-22,L0-discovered,1,,views=2356145
yt-5WfiTHiU4x8,video,what is an IP Address? // You SUCK at Subnetting // EP 1,@NetworkChuck,https://www.youtube.com/watch?v=5WfiTHiU4x8,2022-04-05,2026-07-22,L0-discovered,1,,views=2527896
yt-SPwyp2NG-bE,video,you need to learn BASH Scripting RIGHT NOW!! // EP 1,@NetworkChuck,https://www.youtube.com/watch?v=SPwyp2NG-bE,2022-03-25,2026-07-22,L0-discovered,1,,views=1289437
yt-2MS5wnYnxPc,video,"If His First PC Boots, He Wins $10,000",@NetworkChuck,https://www.youtube.com/watch?v=2MS5wnYnxPc,2022-03-23,2026-07-22,L0-discovered,2,,views=125494
yt-GMOoXz20VZU,video,my kids built a HACKING computer!! (i almost died),@NetworkChuck,https://www.youtube.com/watch?v=GMOoXz20VZU,2022-03-14,2026-07-22,L0-discovered,1,,views=280533
yt-nD1REhS6e3Y,video,Python Logical Operators (the fun stuff!!),@NetworkChuck,https://www.youtube.com/watch?v=nD1REhS6e3Y,2022-03-12,2026-07-22,L0-discovered,2,,views=303880
yt-1KEN1P7qyLM,video,forcing my wife to learn Linux in 24hrs,@NetworkChuck,https://www.youtube.com/watch?v=1KEN1P7qyLM,2022-03-07,2026-07-22,L0-discovered,2,,views=1177424
yt-27Wn921q_BQ,video,Kali Linux APPS on Windows in 5min (WSLg),@NetworkChuck,https://www.youtube.com/watch?v=27Wn921q_BQ,2022-03-04,2026-07-22,L0-discovered,2,,views=706705
yt-W2tTsjkX76o,video,make CRAZY money in tech (top 5 Entry-Level Certs),@NetworkChuck,https://www.youtube.com/watch?v=W2tTsjkX76o,2022-02-25,2026-07-22,L0-discovered,2,,views=997947
yt-Ec9WQGw4lW0,video,if if if if if....elif,@NetworkChuck,https://www.youtube.com/watch?v=Ec9WQGw4lW0,2022-02-17,2026-07-22,L0-discovered,2,,views=399514
yt-3ogyS4KOlXc,video,i HACKED my wife’s web browser (it’s SCARY easy!!),@NetworkChuck,https://www.youtube.com/watch?v=3ogyS4KOlXc,2022-02-15,2026-07-22,L0-discovered,1,,views=4334800
yt-HSRghjwTTOQ,video,2 cool (web) things to do in Linux // Linux for Hackers // EP 8,@NetworkChuck,https://www.youtube.com/watch?v=HSRghjwTTOQ,2022-02-09,2026-07-22,L0-discovered,2,,views=398705
yt-5-5Mf_L0UKw,video,If Else Statements in Python // Python RIGHT NOW!! // EP 4,@NetworkChuck,https://www.youtube.com/watch?v=5-5Mf_L0UKw,2022-02-07,2026-07-22,L0-discovered,2,,views=513839
yt-UiO6uFHqwbU,video,i hired my replacement….kind of (the FUTURE of NetworkChuck),@NetworkChuck,https://www.youtube.com/watch?v=UiO6uFHqwbU,2022-01-28,2026-07-22,L0-discovered,2,,views=138382
yt-El19X-zHt-c,video,mining crypto with your internet?!?!,@NetworkChuck,https://www.youtube.com/watch?v=El19X-zHt-c,2022-01-26,2026-07-22,L0-discovered,2,,views=478964
yt-0scjy6Zxzwc,video,i created a 24/7 livestream (to help you study),@NetworkChuck,https://www.youtube.com/watch?v=0scjy6Zxzwc,2022-01-20,2026-07-22,L0-discovered,2,,views=253141
yt-U7e-mcJdZok,video,create the ULTIMATE hacking lab in 5min!! (Docker Containers STREAMING Kali Linux to your browser),@NetworkChuck,https://www.youtube.com/watch?v=U7e-mcJdZok,2022-01-17,2026-07-22,L0-discovered,1,,views=686940
yt-rHCwI4K7afY,video,i'm buying everyone NFTs for Christmas,@NetworkChuck,https://www.youtube.com/watch?v=rHCwI4K7afY,2021-12-22,2026-07-22,L0-discovered,2,,views=134516
yt-LfC6pv8VISk,video,KILL Linux processes!! (also manage them) // Linux for Hackers // EP 7,@NetworkChuck,https://www.youtube.com/watch?v=LfC6pv8VISk,2021-12-17,2026-07-22,L0-discovered,2,,views=338859
yt-befUVytFC80,video,you need to create a Cryptocurrency RIGHT NOW!! (Solana token),@NetworkChuck,https://www.youtube.com/watch?v=befUVytFC80,2021-12-10,2026-07-22,L0-discovered,2,,views=997929
yt-4c_rKOaTquM,video,putting 5G and MEC to the test!! (does it even matter??),@NetworkChuck,https://www.youtube.com/watch?v=4c_rKOaTquM,2021-11-16,2026-07-22,L0-discovered,2,,views=77968
yt-hHtGN_JzoP8,video,Cryptocurrency Mining on a Raspberry Pi (it's fun....trust me),@NetworkChuck,https://www.youtube.com/watch?v=hHtGN_JzoP8,2021-11-12,2026-07-22,L0-discovered,1,,views=2672395
yt-jlHWnKVpygw,video,my SUPER secure Raspberry Pi Router (wifi VPN travel router),@NetworkChuck,https://www.youtube.com/watch?v=jlHWnKVpygw,2021-11-05,2026-07-22,L0-discovered,1,,views=1891246
yt-YJwhQowT84A,video,you need to learn Google Cloud RIGHT NOW!!,@NetworkChuck,https://www.youtube.com/watch?v=YJwhQowT84A,2021-11-04,2026-07-22,L0-discovered,1,,views=870368
yt-XIoHFklOcVQ,video,Nvidia does cybersecurity?!?.....and networking?,@NetworkChuck,https://www.youtube.com/watch?v=XIoHFklOcVQ,2021-11-02,2026-07-22,L0-discovered,2,,views=89294
yt-T6OLDHAWjjA,video,do you need to be good at MATH to learn Python? // Python RIGHT NOW!! // EP 3,@NetworkChuck,https://www.youtube.com/watch?v=T6OLDHAWjjA,2021-10-26,2026-07-22,L0-discovered,2,,views=734410
yt-QWQ-LQL1owE,video,FREE Kali Linux in the Cloud (AWS),@NetworkChuck,https://www.youtube.com/watch?v=QWQ-LQL1owE,2021-10-16,2026-07-22,L0-discovered,2,,views=412165
yt-apC1bOLbzbY,video,i bought a new SERVER!! (VMware ESXi Setup and Install),@NetworkChuck,https://www.youtube.com/watch?v=apC1bOLbzbY,2021-10-12,2026-07-22,L0-discovered,2,,views=1365213
yt-gyMpI8csWis,video,how to build a Raspberry Pi NAS (it’s AWESOME!!),@NetworkChuck,https://www.youtube.com/watch?v=gyMpI8csWis,2021-10-02,2026-07-22,L0-discovered,1,,views=2084685
yt-2rVzRoF7vQw,video,this device is HACKING my network!! (I'm letting it happen),@NetworkChuck,https://www.youtube.com/watch?v=2rVzRoF7vQw,2021-09-24,2026-07-22,L0-discovered,1,,views=214897
yt-IXr0-J5XXMA,video,let’s go deeper into Python!! // Python RIGHT NOW!! // EP 2,@NetworkChuck,https://www.youtube.com/watch?v=IXr0-J5XXMA,2021-09-21,2026-07-22,L0-discovered,2,,views=974368
yt-zV8KQNJMKS8,video,i hate talking on the phone…..,@NetworkChuck,https://www.youtube.com/watch?v=zV8KQNJMKS8,2021-09-17,2026-07-22,L0-discovered,2,,views=67537
yt-lUzSsX4T4WQ,video,your home router SUCKS!! (use pfSense instead),@NetworkChuck,https://www.youtube.com/watch?v=lUzSsX4T4WQ,2021-09-10,2026-07-22,L0-discovered,1,,views=6414297
yt-e_f9p-_JWZw,video,bad USBs are SCARY!! (build one with a Raspberry Pi Pico for $8),@NetworkChuck,https://www.youtube.com/watch?v=e_f9p-_JWZw,2021-08-20,2026-07-22,L0-discovered,1,,views=2941540
yt-mRMmlo_Uqcs,video,you need to learn Python RIGHT NOW!! // EP 1,@NetworkChuck,https://www.youtube.com/watch?v=mRMmlo_Uqcs,2021-08-14,2026-07-22,L0-discovered,1,,views=2925112
yt-wOWhfNB_r-0,video,"start, stop, restart Linux services (daemon HUNTING!!) // Linux for Hackers // EP 6",@NetworkChuck,https://www.youtube.com/watch?v=wOWhfNB_r-0,2021-08-06,2026-07-22,L0-discovered,2,,views=540839
yt-0W4JZIWtjLQ,video,you NEED to learn Port Security…….RIGHT NOW!! // FREE CCNA // EP 14,@NetworkChuck,https://www.youtube.com/watch?v=0W4JZIWtjLQ,2021-07-30,2026-07-22,L0-discovered,1,,views=733066
yt-gsvS2M5knOw,video,"access EVERYTHING from your web browser!! (Linux and Windows Desktop, SSH) // Guacamole Install",@NetworkChuck,https://www.youtube.com/watch?v=gsvS2M5knOw,2021-07-27,2026-07-22,L0-discovered,1,,views=1951859
yt-X9fSMGkjtug,video,i built a Raspberry Pi SUPER COMPUTER!! // ft. Kubernetes (k3s cluster w/ Rancher),@NetworkChuck,https://www.youtube.com/watch?v=X9fSMGkjtug,2021-07-15,2026-07-22,L0-discovered,3,,views=2230575
yt-rI-XxnyWFnM,video,DDNS on a Raspberry Pi using the Cloudflare API (Dynamic DNS),@NetworkChuck,https://www.youtube.com/watch?v=rI-XxnyWFnM,2021-07-14,2026-07-22,L0-discovered,1,,views=451227
yt-bXCeFPNWjsM,video,how to get remote access to your hacking targets // reverse shells with netcat (Windows and Linux!!),@NetworkChuck,https://www.youtube.com/watch?v=bXCeFPNWjsM,2021-07-08,2026-07-22,L0-discovered,1,,views=2774760
yt-ZMsHCCyBqEQ,video,You need a NAS RIGHT NOW!! (How I run my Hybrid-Cloud YouTube business),@NetworkChuck,https://www.youtube.com/watch?v=ZMsHCCyBqEQ,2021-06-25,2026-07-22,L0-discovered,2,,views=1176204
yt-LlbTSfc4biw,video,you need to learn Load Balancing RIGHT NOW!! (and put one in your home network!),@NetworkChuck,https://www.youtube.com/watch?v=LlbTSfc4biw,2021-06-18,2026-07-22,L0-discovered,1,,views=1242492
yt-vX3krP6JmOY,video,"apt, dpkg, git, Python PiP (Linux Package Management) // Linux for Hackers // EP 5",@NetworkChuck,https://www.youtube.com/watch?v=vX3krP6JmOY,2021-06-04,2026-07-22,L0-discovered,2,,views=991383
yt-HwSZe00ZSuU,video,will my dad LOSE his job? (a TRADITIONAL IT infrastructure engineer),@NetworkChuck,https://www.youtube.com/watch?v=HwSZe00ZSuU,2021-06-03,2026-07-22,L0-discovered,2,,views=164956
yt-E3DEJ7odWq0,video,fiber optic cables (what you NEED to know) // FREE CCNA // EP 13,@NetworkChuck,https://www.youtube.com/watch?v=E3DEJ7odWq0,2021-05-30,2026-07-22,L0-discovered,1,,views=761093
yt-jwnvKOjmtEA,video,sudo = POWER!! (managing users in Linux) // Linux for Hackers // EP4,@NetworkChuck,https://www.youtube.com/watch?v=jwnvKOjmtEA,2021-05-21,2026-07-22,L0-discovered,2,,views=890927
yt-bllS9tkCkaM,video,i put a DARK WEB website on a Raspberry Pi!!,@NetworkChuck,https://www.youtube.com/watch?v=bllS9tkCkaM,2021-05-08,2026-07-22,L0-discovered,1,,views=1522916
yt-SvO_FDa8AIs,video,Twitter OSiNT (Ethical Hacking),@NetworkChuck,https://www.youtube.com/watch?v=SvO_FDa8AIs,2021-04-29,2026-07-22,L0-discovered,1,,views=482690
yt-_u8qTN3cCnQ,video,Virtual Machines Pt. 2 (Proxmox install w/ Kali Linux),@NetworkChuck,https://www.youtube.com/watch?v=_u8qTN3cCnQ,2021-04-27,2026-07-22,L0-discovered,1,,views=1564926
yt-n_1wX7kKx7k,video,installing my “FREE” cloud phone system (AWS and 3CX),@NetworkChuck,https://www.youtube.com/watch?v=n_1wX7kKx7k,2021-04-22,2026-07-22,L0-discovered,2,,views=592357
yt-Y17KTiJLcyQ,video,HELP!! (for when you suck at Linux) // Linux for Hackers // EP3,@NetworkChuck,https://www.youtube.com/watch?v=Y17KTiJLcyQ,2021-04-16,2026-07-22,L0-discovered,2,,views=1080214
yt-gwUz3E9AW0w,video,you need a website RIGHT NOW!! (create a website for FREE),@NetworkChuck,https://www.youtube.com/watch?v=gwUz3E9AW0w,2021-04-15,2026-07-22,L0-discovered,2,,views=1520892
yt-A3G-3hp88mo,video,"the Linux File System explained in 1,233 seconds // Linux for Hackers // EP 2",@NetworkChuck,https://www.youtube.com/watch?v=A3G-3hp88mo,2021-04-09,2026-07-22,L0-discovered,1,,views=2628093
yt-9Zj3Z4KkcQA,video,my favorite IT study tool - Notion,@NetworkChuck,https://www.youtube.com/watch?v=9Zj3Z4KkcQA,2021-03-30,2026-07-22,L0-discovered,2,,views=228592
yt-NWyqSbnsvGU,video,Instagram OSiNT,@NetworkChuck,https://www.youtube.com/watch?v=NWyqSbnsvGU,2021-03-28,2026-07-22,L0-discovered,1,,views=2296911
yt-VbEx7B_PTOE,video,Linux for Hackers // EP 1 (FREE Linux course for beginners),@NetworkChuck,https://www.youtube.com/watch?v=VbEx7B_PTOE,2021-03-19,2026-07-22,L0-discovered,1,,views=3514555
yt-ZhMw53Ud2tY,video,5 Steps to Secure Linux (protect from hackers),@NetworkChuck,https://www.youtube.com/watch?v=ZhMw53Ud2tY,2021-03-18,2026-07-22,L0-discovered,2,,views=879145
yt-MLxgmkRzgIQ,video,why Power over Ethernet (PoE) is amazing!! // FREE CCNA // EP 12,@NetworkChuck,https://www.youtube.com/watch?v=MLxgmkRzgIQ,2021-03-14,2026-07-22,L0-discovered,1,,views=526175
yt-6CnDdXVTxhU,video,find info on phone numbers with PhoneInfoga,@NetworkChuck,https://www.youtube.com/watch?v=6CnDdXVTxhU,2021-03-13,2026-07-22,L0-discovered,1,,views=5396211
yt-KdZvxxLsN3E,video,find social media accounts with Sherlock (in 5 MIN),@NetworkChuck,https://www.youtube.com/watch?v=KdZvxxLsN3E,2021-03-06,2026-07-22,L0-discovered,1,,views=5115488
yt-mvsiuLzpx2E,video,how to build a HACKING lab (to become a hacker),@NetworkChuck,https://www.youtube.com/watch?v=mvsiuLzpx2E,2021-03-05,2026-07-22,L0-discovered,1,,views=1428031
yt-y8h5qY3zwic,video,forcing my kids to make Ethernet cables // FREE CCNA // EP 11,@NetworkChuck,https://www.youtube.com/watch?v=y8h5qY3zwic,2021-02-27,2026-07-22,L0-discovered,1,,views=686667
yt-bsCsuoIzyTg,video,How Big Companies Get Hacked,@NetworkChuck,https://www.youtube.com/watch?v=bsCsuoIzyTg,2021-02-09,2026-07-22,L0-discovered,1,,views=204184
yt-37tyxaQbtN4,video,you need to learn Hybrid-Cloud RIGHT NOW!! // FREE CCNA // EP 10,@NetworkChuck,https://www.youtube.com/watch?v=37tyxaQbtN4,2021-02-05,2026-07-22,L0-discovered,1,,views=465437
yt-wX75Z-4MEoM,video,"you need to learn Virtual Machines RIGHT NOW!! (Kali Linux VM, Ubuntu, Windows)",@NetworkChuck,https://www.youtube.com/watch?v=wX75Z-4MEoM,2021-01-18,2026-07-22,L0-discovered,1,,views=11601185
yt-W-wdGEz4f5A,video,thank you,@NetworkChuck,https://www.youtube.com/watch?v=W-wdGEz4f5A,2020-12-31,2026-07-22,L0-discovered,2,,views=38854
yt-3Ay2Vk4jySI,video,Python......when should you learn it?,@NetworkChuck,https://www.youtube.com/watch?v=3Ay2Vk4jySI,2020-12-24,2026-07-22,L0-discovered,2,,views=167450
yt-EY-Scg1z6zA,video,your first Hacking certification (PenTest+),@NetworkChuck,https://www.youtube.com/watch?v=EY-Scg1z6zA,2020-12-19,2026-07-22,L0-discovered,1,,views=229952
yt-nnAQ8SYzAnE,video,hack like Mr. Robot,@NetworkChuck,https://www.youtube.com/watch?v=nnAQ8SYzAnE,2020-12-18,2026-07-22,L0-discovered,1,,views=504476
yt-AdzEDoHAbw8,video,i failed my exam,@NetworkChuck,https://www.youtube.com/watch?v=AdzEDoHAbw8,2020-12-17,2026-07-22,L0-discovered,2,,views=174072
yt-ZnhM-lp6GE8,video,5G: what you DON'T know!! (3 things),@NetworkChuck,https://www.youtube.com/watch?v=ZnhM-lp6GE8,2020-12-10,2026-07-22,L0-discovered,2,,views=123841
yt-80vIin4xGp8,video,let's hack your home network // FREE CCNA // EP 9,@NetworkChuck,https://www.youtube.com/watch?v=80vIin4xGp8,2020-12-06,2026-07-22,L0-discovered,1,,views=4370930
yt-29VLO75woK4,video,"learn Python, Hacking, Linux, CCNA.....hurry!! (6 deals you don't want to miss)",@NetworkChuck,https://www.youtube.com/watch?v=29VLO75woK4,2020-11-27,2026-07-22,L0-discovered,1,,views=104505
yt-H8iUYmReC9M,video,shut up and just DO it!! (IT certifications),@NetworkChuck,https://www.youtube.com/watch?v=H8iUYmReC9M,2020-11-25,2026-07-22,L0-discovered,2,,views=98918
yt-YYR-96xyBSU,video,i LOVE this switch!! // Cisco Enterprise Switch for SMALL business (Catalyst 1000 series),@NetworkChuck,https://www.youtube.com/watch?v=YYR-96xyBSU,2020-11-21,2026-07-22,L0-discovered,2,,views=330144
yt-Q2ErfVPomFQ,video,you’re about to get hacked!! (7 reasons why) // FREE Security+ // EP 6,@NetworkChuck,https://www.youtube.com/watch?v=Q2ErfVPomFQ,2020-11-20,2026-07-22,L0-discovered,1,,views=112316
yt-XYpJhhJOJSs,video,my beard isn’t real // FREE Security+ // EP 5,@NetworkChuck,https://www.youtube.com/watch?v=XYpJhhJOJSs,2020-11-19,2026-07-22,L0-discovered,2,,views=71884
yt-UydNRZp_fmk,video,"your favorite websites can be HACKED! (watering holes, typo squatting) // FREE Security+ // EP 4",@NetworkChuck,https://www.youtube.com/watch?v=UydNRZp_fmk,2020-11-17,2026-07-22,L0-discovered,1,,views=154543
yt--rSqbgI7oZM,video,how Hackers SNiFF (capture) network traffic // MiTM attack,@NetworkChuck,https://www.youtube.com/watch?v=-rSqbgI7oZM,2020-11-16,2026-07-22,L0-discovered,2,,views=1787000
yt-HfPKe98UqEI,video,i hacked my grandma (social engineering and pretexting) // FREE Security+ // EP 3,@NetworkChuck,https://www.youtube.com/watch?v=HfPKe98UqEI,2020-11-10,2026-07-22,L0-discovered,1,,views=365451
yt-xPi4uZu4uF0,video,WAN....it's not the internet!! (sometimes) // FREE CCNA // EP 8,@NetworkChuck,https://www.youtube.com/watch?v=xPi4uZu4uF0,2020-10-31,2026-07-22,L0-discovered,1,,views=661482
yt-u9dBGWVwMMA,video,Phishing attacks are SCARY easy to do!! (let me show you!) // FREE Security+ // EP 2,@NetworkChuck,https://www.youtube.com/watch?v=u9dBGWVwMMA,2020-10-28,2026-07-22,L0-discovered,1,,views=3592053
yt-6aLyZisehCU,video,VMware on a Raspberry Pi!?!?! (ESXi Install),@NetworkChuck,https://www.youtube.com/watch?v=6aLyZisehCU,2020-10-24,2026-07-22,L0-discovered,1,,views=684903
yt-vyqSdJLVQgg,video,3 Hacking Skills EVERYONE has // FREE Security+ // EP 1,@NetworkChuck,https://www.youtube.com/watch?v=vyqSdJLVQgg,2020-10-19,2026-07-22,L0-discovered,1,,views=635793
yt-6-66D9J5PkY,video,Data Center NETWORKS (what do they look like??) // FREE CCNA // EP 7,@NetworkChuck,https://www.youtube.com/watch?v=6-66D9J5PkY,2020-10-11,2026-07-22,L0-discovered,1,,views=963020
yt-yLf2jRY39Rc,video,FREE CompTIA Security+ Course // SY0-501 vs SY0-601 // EP 0,@NetworkChuck,https://www.youtube.com/watch?v=yLf2jRY39Rc,2020-10-08,2026-07-22,L0-discovered,2,,views=515357
yt-eZYtnzODpW4,video,i bought a DDoS attack on the DARK WEB (don't do this),@NetworkChuck,https://www.youtube.com/watch?v=eZYtnzODpW4,2020-10-03,2026-07-22,L0-discovered,1,,views=5376483
yt-wwwAXlE4OtU,video,DO NOT design your network like this!! // FREE CCNA // EP 6,@NetworkChuck,https://www.youtube.com/watch?v=wwwAXlE4OtU,2020-09-18,2026-07-22,L0-discovered,1,,views=3900534
yt-fQek73drZS4,video,How Hackers hide files on Windows 10 and Linux,@NetworkChuck,https://www.youtube.com/watch?v=fQek73drZS4,2020-09-14,2026-07-22,L0-discovered,2,,views=335603
yt-Bbqdq2sR6SY,video,5G will change gaming FOREVER,@NetworkChuck,https://www.youtube.com/watch?v=Bbqdq2sR6SY,2020-09-09,2026-07-22,L0-discovered,2,,views=30987
yt-7bA0gTroJjw,video,you need to learn Kubernetes RIGHT NOW!!,@NetworkChuck,https://www.youtube.com/watch?v=7bA0gTroJjw,2020-09-09,2026-07-22,L0-discovered,1,,views=1493190
yt-8QyFidVcoLM,video,the Raspberry Pi PHONE SYSTEM! (3CX PBX at home),@NetworkChuck,https://www.youtube.com/watch?v=8QyFidVcoLM,2020-09-04,2026-07-22,L0-discovered,1,,views=801318
yt-m-i2JBtG4FE,video,setup a FREE VPN server in the cloud (AWS),@NetworkChuck,https://www.youtube.com/watch?v=m-i2JBtG4FE,2020-08-28,2026-07-22,L0-discovered,2,,views=1116235
yt-oIRkXulqJA4,video,how the OSI model works on YouTube (Application and Transport Layers) // FREE CCNA // EP 5,@NetworkChuck,https://www.youtube.com/watch?v=oIRkXulqJA4,2020-08-27,2026-07-22,L0-discovered,1,,views=828337
yt-z4_oqTZJqCo,video,how to HACK a password // password cracking with Kali Linux and HashCat,@NetworkChuck,https://www.youtube.com/watch?v=z4_oqTZJqCo,2020-08-21,2026-07-22,L0-discovered,1,,views=7780572
yt-dgdOILL1184,video,new Kali Linux GUI on Windows 10 (WSL 2) // 2020.3 Release,@NetworkChuck,https://www.youtube.com/watch?v=dgdOILL1184,2020-08-18,2026-07-22,L0-discovered,2,,views=330196
yt-bgPuPSPZe2U,video,you need to learn AWS RIGHT NOW!! (Amazon Web Services),@NetworkChuck,https://www.youtube.com/watch?v=bgPuPSPZe2U,2020-08-15,2026-07-22,L0-discovered,1,,views=867271
yt-3kfO61Mensg,video,REAL LIFE example!! (TCP/IP and OSI layers) // FREE CCNA // EP 4,@NetworkChuck,https://www.youtube.com/watch?v=3kfO61Mensg,2020-08-06,2026-07-22,L0-discovered,1,,views=1067380
yt-CRdL1PcherM,video,what is TCP/IP and OSI? // FREE CCNA // EP 3,@NetworkChuck,https://www.youtube.com/watch?v=CRdL1PcherM,2020-08-06,2026-07-22,L0-discovered,1,,views=1608802
yt-qsA8zREbt6g,video,learning hacking? DON'T make this mistake!! (hide yourself with Kali Linux and ProxyChains),@NetworkChuck,https://www.youtube.com/watch?v=qsA8zREbt6g,2020-08-02,2026-07-22,L0-discovered,1,,views=3661324
yt-p9ScLm9S3B4,video,What is a ROUTER? // FREE CCNA // EP 2,@NetworkChuck,https://www.youtube.com/watch?v=p9ScLm9S3B4,2020-07-26,2026-07-22,L0-discovered,1,,views=1355918
yt-GE5J_26Ut1Q,video,how a social engineering attack DESTROYED Twitter (feat. Marcus Hutchins) // Twitter Hack 2020,@NetworkChuck,https://www.youtube.com/watch?v=GE5J_26Ut1Q,2020-07-22,2026-07-22,L0-discovered,3,,views=324780
yt--pNupSPAgJA,video,HUGE announcement!!,@NetworkChuck,https://www.youtube.com/watch?v=-pNupSPAgJA,2020-07-17,2026-07-22,L0-discovered,2,,views=63241
yt-croxobxz1bU,video,"massive TWITTER HACK! (Elon Musk, Bill Gates, Mr. Beast, Kanye)",@NetworkChuck,https://www.youtube.com/watch?v=croxobxz1bU,2020-07-15,2026-07-22,L0-discovered,1,,views=58439
yt-9eH16Fxeb9o,video,What is a SWITCH? // FREE CCNA // Day 1,@NetworkChuck,https://www.youtube.com/watch?v=9eH16Fxeb9o,2020-07-14,2026-07-22,L0-discovered,1,,views=2096856
yt-4t4kBkMsDbQ,video,Nmap Tutorial to find Network Vulnerabilities,@NetworkChuck,https://www.youtube.com/watch?v=4t4kBkMsDbQ,2020-07-09,2026-07-22,L0-discovered,1,,views=3508887
yt-S7MNX_UD7vY,video,FREE CCNA // What is a Network? // Day 0,@NetworkChuck,https://www.youtube.com/watch?v=S7MNX_UD7vY,2020-07-04,2026-07-22,L0-discovered,1,,views=2702402
yt-AfVH54edAHU,video,Kali Linux on Windows in 5min (WSL 2 GUI),@NetworkChuck,https://www.youtube.com/watch?v=AfVH54edAHU,2020-07-01,2026-07-22,L0-discovered,1,,views=3097304
yt-hrVa_dhD-iA,video,Google HACKING (use google search to HACK!),@NetworkChuck,https://www.youtube.com/watch?v=hrVa_dhD-iA,2020-06-28,2026-07-22,L0-discovered,1,,views=2008203
yt-yFC8pb2TPdc,video,you need to learn HACKING RIGHT NOW!! // CEH (ethical hacking),@NetworkChuck,https://www.youtube.com/watch?v=yFC8pb2TPdc,2020-06-20,2026-07-22,L0-discovered,1,,views=1659622
yt-AT3_eD5_6WU,video,test hacking intro,@NetworkChuck,https://www.youtube.com/watch?v=AT3_eD5_6WU,NA,2026-07-22,L0-discovered,1,,views=0
yt-7FERCp7AtXg,video,i'm feeling stupid today,@NetworkChuck,https://www.youtube.com/watch?v=7FERCp7AtXg,2020-06-17,2026-07-22,L0-discovered,2,,views=57539
yt-KsMAhvSBe40,video,THANK YOU!! and WELCOME NEW MEMBERS!! [MEMBERS ONLY],@NetworkChuck,https://www.youtube.com/watch?v=KsMAhvSBe40,NA,2026-07-22,L0-discovered,2,,views=0
yt-YOomKJdLLEo,video,I PASSED the Linux+ (how to pass the CompTIA Linux+ Exam),@NetworkChuck,https://www.youtube.com/watch?v=YOomKJdLLEo,2020-06-06,2026-07-22,L0-discovered,2,,views=290381
yt-KNxZIYHx29I,video,STRESSED OUT!! (you need to learn EVERYTHING RIGHT NOW!!),@NetworkChuck,https://www.youtube.com/watch?v=KNxZIYHx29I,2020-05-26,2026-07-22,L0-discovered,1,,views=117433
yt-70eVeqKBgTo,video,Puppet for Network Engineers (CCNA and CCNP Automation),@NetworkChuck,https://www.youtube.com/watch?v=70eVeqKBgTo,2020-05-21,2026-07-22,L0-discovered,1,,views=96893
